query_index,caption_id,image_id,semantic_id,split,pattern_id,palette_id,motif,orientation,composition,symmetry,ambiguity_level,template_id,is_canonical,text_row_index,relevant_image_row_index,relevant_rank,top1_image_id,top1_score,relevant_score,positive_margin,recall_at_1,recall_at_5,mrr,ndcg_at_10
91,CAP-V2_019-TPL_02,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_02,false,91,18,3,V2_029,0.312480956316,0.286450386047,-0.026030570269,0.000000000000,1.000000000000,0.333333333333,0.500000000000
92,CAP-V2_019-TPL_03,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_03,false,92,18,3,V2_029,0.299927651882,0.279316306114,-0.020611345768,0.000000000000,1.000000000000,0.333333333333,0.500000000000
93,CAP-V2_019-TPL_04,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_04,false,93,18,5,V2_024,0.290411949158,0.260462224483,-0.029949724674,0.000000000000,1.000000000000,0.200000000000,0.386852807235
94,CAP-V2_019-TPL_05,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_05,false,94,18,3,V2_004,0.330995619297,0.318153798580,-0.012841820717,0.000000000000,1.000000000000,0.333333333333,0.500000000000
95,CAP-V2_020-TPL_01,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_01,true,95,19,3,V2_015,0.345522880554,0.329576432705,-0.015946447849,0.000000000000,1.000000000000,0.333333333333,0.500000000000
96,CAP-V2_020-TPL_02,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_02,false,96,19,3,V2_030,0.348846048117,0.286718100309,-0.062127947807,0.000000000000,1.000000000000,0.333333333333,0.500000000000
97,CAP-V2_020-TPL_03,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_03,false,97,19,2,V2_030,0.352408647537,0.315179169178,-0.037229478359,0.000000000000,1.000000000000,0.500000000000,0.630929753571
98,CAP-V2_020-TPL_04,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_04,false,98,19,4,V2_015,0.316591680050,0.290501177311,-0.026090502739,0.000000000000,1.000000000000,0.250000000000,0.430676558073
99,CAP-V2_020-TPL_05,V2_020,SEM-A02450BA65AD4237,id,grecas_modular,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,medio,TPL_05,false,99,19,4,V2_030,0.355220496655,0.339287191629,-0.015933305025,0.000000000000,1.000000000000,0.250000000000,0.430676558073
100,CAP-V2_021-TPL_01,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,100,20,2,V2_011,0.354270160198,0.323116242886,-0.031153917313,0.000000000000,1.000000000000,0.500000000000,0.630929753571
101,CAP-V2_021-TPL_02,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,101,20,3,V2_011,0.349363446236,0.304833531380,-0.044529914856,0.000000000000,1.000000000000,0.333333333333,0.500000000000
102,CAP-V2_021-TPL_03,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,102,20,3,V2_011,0.342571735382,0.296901345253,-0.045670390129,0.000000000000,1.000000000000,0.333333333333,0.500000000000
103,CAP-V2_021-TPL_04,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,103,20,2,V2_011,0.327257633209,0.312435507774,-0.014822125435,0.000000000000,1.000000000000,0.500000000000,0.630929753571
104,CAP-V2_021-TPL_05,V2_021,SEM-C35EEC4AAFF32C4A,id,grid_reticular,rojo_negro_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,104,20,3,V2_011,0.337230145931,0.312213420868,-0.025016725063,0.000000000000,1.000000000000,0.333333333333,0.500000000000
105,CAP-V2_022-TPL_01,V2_022,SEM-14694FF153156266,id,grid_reticular,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,105,21,2,V2_012,0.354504406452,0.321680843830,-0.032823562622,0.000000000000,1.000000000000,0.500000000000,0.630929753571
106,CAP-V2_022-TPL_02,V2_022,SEM-14694FF153156266,id,grid_reticular,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,106,21,3,V2_012,0.355455875397,0.329736739397,-0.025719136000,0.000000000000,1.000000000000,0.333333333333,0.500000000000
107,CAP-V2_022-TPL_03,V2_022,SEM-14694FF153156266,id,grid_reticular,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,107,21,4,V2_012,0.360224366188,0.314410686493,-0.045813679695,0.000000000000,1.000000000000,0.250000000000,0.430676558073
108,CAP-V2_022-TPL_04,V2_022,SEM-14694FF153156266,id,grid_reticular,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,108,21,2,V2_012,0.330436885357,0.313490241766,-0.016946643591,0.000000000000,1.000000000000,0.500000000000,0.630929753571
109,CAP-V2_022-TPL_05,V2_022,SEM-14694FF153156266,id,grid_reticular,azul_crema_marron,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,109,21,2,V2_012,0.347913622856,0.338877499104,-0.009036123753,0.000000000000,1.000000000000,0.500000000000,0.630929753571
110,CAP-V2_023-TPL_01,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,110,22,5,V2_013,0.319238334894,0.293048202991,-0.026190131903,0.000000000000,1.000000000000,0.200000000000,0.386852807235
111,CAP-V2_023-TPL_02,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,111,22,11,V2_013,0.328103154898,0.283828705549,-0.044274449348,0.000000000000,0.000000000000,0.090909090909,0.000000000000
112,CAP-V2_023-TPL_03,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,112,22,8,V2_013,0.335741132498,0.296395540237,-0.039345592260,0.000000000000,0.000000000000,0.125000000000,0.315464876786
113,CAP-V2_023-TPL_04,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,113,22,6,V2_011,0.323067605495,0.290582895279,-0.032484710217,0.000000000000,0.000000000000,0.166666666667,0.356207187108
114,CAP-V2_023-TPL_05,V2_023,SEM-E2B97A08DEBB8084,id,grid_reticular,ocre_marron_negro,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,114,22,9,V2_013,0.302464365959,0.275182068348,-0.027282297611,0.000000000000,0.000000000000,0.111111111111,0.301029995664
115,CAP-V2_024-TPL_01,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,115,23,2,V2_014,0.330292046070,0.305488646030,-0.024803400040,0.000000000000,1.000000000000,0.500000000000,0.630929753571
116,CAP-V2_024-TPL_02,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,116,23,3,V2_014,0.328063189983,0.318769276142,-0.009293913841,0.000000000000,1.000000000000,0.333333333333,0.500000000000
117,CAP-V2_024-TPL_03,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,117,23,3,V2_029,0.324563324451,0.301913797855,-0.022649526596,0.000000000000,1.000000000000,0.333333333333,0.500000000000
118,CAP-V2_024-TPL_04,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,118,23,2,V2_014,0.307802528143,0.303630232811,-0.004172295332,0.000000000000,1.000000000000,0.500000000000,0.630929753571
119,CAP-V2_024-TPL_05,V2_024,SEM-E18D189C6A8F47C1,id,grid_reticular,blanco_negro_gris,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,119,23,3,V2_014,0.312786698341,0.301649898291,-0.011136800051,0.000000000000,1.000000000000,0.333333333333,0.500000000000
120,CAP-V2_025-TPL_01,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_01,true,120,24,7,V2_015,0.371222943068,0.306915730238,-0.064307212830,0.000000000000,0.000000000000,0.142857142857,0.333333333333
121,CAP-V2_025-TPL_02,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_02,false,121,24,8,V2_030,0.352176189423,0.271117746830,-0.081058442593,0.000000000000,0.000000000000,0.125000000000,0.315464876786
122,CAP-V2_025-TPL_03,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_03,false,122,24,11,V2_015,0.371950745583,0.288065671921,-0.083885073662,0.000000000000,0.000000000000,0.090909090909,0.000000000000
123,CAP-V2_025-TPL_04,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_04,false,123,24,12,V2_015,0.355381131172,0.275897473097,-0.079483658075,0.000000000000,0.000000000000,0.083333333333,0.000000000000
124,CAP-V2_025-TPL_05,V2_025,SEM-07F558960B386287,id,grid_reticular,multicolor_tierra,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,TPL_05,false,124,24,7,V2_015,0.366084873676,0.307129114866,-0.058955758810,0.000000000000,0.000000000000,0.142857142857,0.333333333333
125,CAP-V2_026-TPL_01,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,125,25,6,V2_011,0.360426574945,0.313869118690,-0.046557456255,0.000000000000,0.000000000000,0.166666666667,0.356207187108
126,CAP-V2_026-TPL_02,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,126,25,2,V2_011,0.348522007465,0.325974583626,-0.022547423840,0.000000000000,1.000000000000,0.500000000000,0.630929753571
127,CAP-V2_026-TPL_03,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,127,25,2,V2_011,0.355250179768,0.331913232803,-0.023336946964,0.000000000000,1.000000000000,0.500000000000,0.630929753571
128,CAP-V2_026-TPL_04,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,128,25,5,V2_011,0.335766434669,0.295601487160,-0.040164947510,0.000000000000,1.000000000000,0.200000000000,0.386852807235
129,CAP-V2_026-TPL_05,V2_026,SEM-13F83CA2D0998B44,id,mixed_asymmetric,rojo_negro_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,129,25,6,V2_011,0.351489961147,0.317077815533,-0.034412145615,0.000000000000,0.000000000000,0.166666666667,0.356207187108
130,CAP-V2_027-TPL_01,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,130,26,4,V2_012,0.361993491650,0.336844861507,-0.025148630142,0.000000000000,1.000000000000,0.250000000000,0.430676558073
131,CAP-V2_027-TPL_02,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,131,26,1,V2_027,0.357550412416,0.357550412416,0.001647382975,1.000000000000,1.000000000000,1.000000000000,1.000000000000
132,CAP-V2_027-TPL_03,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,132,26,2,V2_012,0.367989063263,0.353212177753,-0.014776885509,0.000000000000,1.000000000000,0.500000000000,0.630929753571
133,CAP-V2_027-TPL_04,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,133,26,4,V2_012,0.332227557898,0.308808267117,-0.023419290781,0.000000000000,1.000000000000,0.250000000000,0.430676558073
134,CAP-V2_027-TPL_05,V2_027,SEM-A81DDA56894526D2,id,mixed_asymmetric,azul_crema_marron,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,134,26,4,V2_002,0.356552660465,0.349425852299,-0.007126808167,0.000000000000,1.000000000000,0.250000000000,0.430676558073
135,CAP-V2_028-TPL_01,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,135,27,6,V2_008,0.341347217560,0.302243560553,-0.039103657007,0.000000000000,0.000000000000,0.166666666667,0.356207187108
136,CAP-V2_028-TPL_02,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,136,27,2,V2_013,0.323331296444,0.322883933783,-0.000447362661,0.000000000000,1.000000000000,0.500000000000,0.630929753571
137,CAP-V2_028-TPL_03,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,137,27,3,V2_008,0.327989131212,0.319381833076,-0.008607298136,0.000000000000,1.000000000000,0.333333333333,0.500000000000
138,CAP-V2_028-TPL_04,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,138,27,5,V2_003,0.314621061087,0.294721841812,-0.019899219275,0.000000000000,1.000000000000,0.200000000000,0.386852807235
139,CAP-V2_028-TPL_05,V2_028,SEM-395EB585FE6F4A0F,id,mixed_asymmetric,ocre_marron_negro,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,139,27,6,V2_008,0.337417125702,0.298731565475,-0.038685560226,0.000000000000,0.000000000000,0.166666666667,0.356207187108
140,CAP-V2_029-TPL_01,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,140,28,5,V2_014,0.337061107159,0.298220574856,-0.038840532303,0.000000000000,1.000000000000,0.200000000000,0.386852807235
141,CAP-V2_029-TPL_02,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,141,28,3,V2_014,0.322638899088,0.320755451918,-0.001883447170,0.000000000000,1.000000000000,0.333333333333,0.500000000000
142,CAP-V2_029-TPL_03,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,142,28,2,V2_014,0.321941077709,0.319650113583,-0.002290964127,0.000000000000,1.000000000000,0.500000000000,0.630929753571
143,CAP-V2_029-TPL_04,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,143,28,3,V2_024,0.307310521603,0.288745760918,-0.018564760685,0.000000000000,1.000000000000,0.333333333333,0.500000000000
144,CAP-V2_029-TPL_05,V2_029,SEM-4F620F242D17BFDE,id,mixed_asymmetric,blanco_negro_gris,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,144,28,5,V2_014,0.323967605829,0.303835928440,-0.020131677389,0.000000000000,1.000000000000,0.200000000000,0.386852807235
145,CAP-V2_030-TPL_01,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_01,true,145,29,4,V2_015,0.370210528374,0.331316292286,-0.038894236088,0.000000000000,1.000000000000,0.250000000000,0.430676558073
146,CAP-V2_030-TPL_02,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_02,false,146,29,1,V2_030,0.353377431631,0.353377431631,0.011788398027,1.000000000000,1.000000000000,1.000000000000,1.000000000000
147,CAP-V2_030-TPL_03,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_03,false,147,29,2,V2_015,0.362783372402,0.360409796238,-0.002373576164,0.000000000000,1.000000000000,0.500000000000,0.630929753571
148,CAP-V2_030-TPL_04,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_04,false,148,29,2,V2_015,0.355047523975,0.325155436993,-0.029892086983,0.000000000000,1.000000000000,0.500000000000,0.630929753571
149,CAP-V2_030-TPL_05,V2_030,SEM-395AFC2FCA575E5C,id,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,TPL_05,false,149,29,2,V2_015,0.369727909565,0.351510018110,-0.018217891455,0.000000000000,1.000000000000,0.500000000000,0.630929753571
150,CAP-V2_031-TPL_01,V2_031,SEM-5385CECF3CA2ED7C,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_01,true,150,30,1,V2_031,0.352500736713,0.352500736713,0.005060493946,1.000000000000,1.000000000000,1.000000000000,1.000000000000
151,CAP-V2_031-TPL_02,V2_031,SEM-5385CECF3CA2ED7C,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_02,false,151,30,3,V2_041,0.366688668728,0.313924223185,-0.052764445543,0.000000000000,1.000000000000,0.333333333333,0.500000000000
152,CAP-V2_031-TPL_03,V2_031,SEM-5385CECF3CA2ED7C,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_03,false,152,30,3,V2_041,0.369120180607,0.322127074003,-0.046993106604,0.000000000000,1.000000000000,0.333333333333,0.500000000000
153,CAP-V2_031-TPL_04,V2_031,SEM-5385CECF3CA2ED7C,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_04,false,153,30,2,V2_041,0.324682414532,0.315522611141,-0.009159803391,0.000000000000,1.000000000000,0.500000000000,0.630929753571
154,CAP-V2_031-TPL_05,V2_031,SEM-5385CECF3CA2ED7C,ood_palette,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_05,false,154,30,2,V2_041,0.347248554230,0.346539080143,-0.000709474087,0.000000000000,1.000000000000,0.500000000000,0.630929753571
155,CAP-V2_032-TPL_01,V2_032,SEM-EBDDE1D48F194248,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_01,true,155,31,3,V2_036,0.349349915981,0.333097934723,-0.016251981258,0.000000000000,1.000000000000,0.333333333333,0.500000000000
156,CAP-V2_032-TPL_02,V2_032,SEM-EBDDE1D48F194248,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_02,false,156,31,3,V2_042,0.341613620520,0.312468916178,-0.029144704342,0.000000000000,1.000000000000,0.333333333333,0.500000000000
157,CAP-V2_032-TPL_03,V2_032,SEM-EBDDE1D48F194248,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_03,false,157,31,5,V2_042,0.341000437737,0.309667587280,-0.031332850456,0.000000000000,1.000000000000,0.200000000000,0.386852807235
158,CAP-V2_032-TPL_04,V2_032,SEM-EBDDE1D48F194248,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_04,false,158,31,3,V2_036,0.326043158770,0.303941786289,-0.022101372480,0.000000000000,1.000000000000,0.333333333333,0.500000000000
159,CAP-V2_032-TPL_05,V2_032,SEM-EBDDE1D48F194248,ood_palette,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,bajo,TPL_05,false,159,31,1,V2_032,0.336154401302,0.336154401302,0.003912299871,1.000000000000,1.000000000000,1.000000000000,1.000000000000
160,CAP-V2_033-TPL_01,V2_033,SEM-5B7B82044BDAE8EB,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_01,true,160,32,3,V2_031,0.353331178427,0.347010642290,-0.006320536137,0.000000000000,1.000000000000,0.333333333333,0.500000000000
161,CAP-V2_033-TPL_02,V2_033,SEM-5B7B82044BDAE8EB,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_02,false,161,32,4,V2_041,0.372222423553,0.309820771217,-0.062401652336,0.000000000000,1.000000000000,0.250000000000,0.430676558073
162,CAP-V2_033-TPL_03,V2_033,SEM-5B7B82044BDAE8EB,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_03,false,162,32,4,V2_041,0.377515643835,0.321350991726,-0.056164652109,0.000000000000,1.000000000000,0.250000000000,0.430676558073
163,CAP-V2_033-TPL_04,V2_033,SEM-5B7B82044BDAE8EB,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_04,false,163,32,4,V2_041,0.329327136278,0.296317398548,-0.033009737730,0.000000000000,1.000000000000,0.250000000000,0.430676558073
164,CAP-V2_033-TPL_05,V2_033,SEM-5B7B82044BDAE8EB,ood_palette,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_05,false,164,32,4,V2_041,0.351130217314,0.335258036852,-0.015872180462,0.000000000000,1.000000000000,0.250000000000,0.430676558073
165,CAP-V2_034-TPL_01,V2_034,SEM-E53EDC29A9BA52BC,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_01,true,165,33,2,V2_036,0.353521168232,0.350516974926,-0.003004193306,0.000000000000,1.000000000000,0.500000000000,0.630929753571
166,CAP-V2_034-TPL_02,V2_034,SEM-E53EDC29A9BA52BC,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_02,false,166,33,3,V2_036,0.350864529610,0.317524164915,-0.033340364695,0.000000000000,1.000000000000,0.333333333333,0.500000000000
167,CAP-V2_034-TPL_03,V2_034,SEM-E53EDC29A9BA52BC,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_03,false,167,33,3,V2_036,0.356986343861,0.330307781696,-0.026678562164,0.000000000000,1.000000000000,0.333333333333,0.500000000000
168,CAP-V2_034-TPL_04,V2_034,SEM-E53EDC29A9BA52BC,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_04,false,168,33,3,V2_036,0.334160268307,0.307822346687,-0.026337921619,0.000000000000,1.000000000000,0.333333333333,0.500000000000
169,CAP-V2_034-TPL_05,V2_034,SEM-E53EDC29A9BA52BC,ood_palette,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,bajo,TPL_05,false,169,33,1,V2_034,0.347847789526,0.347847789526,0.002197593451,1.000000000000,1.000000000000,1.000000000000,1.000000000000
170,CAP-V2_035-TPL_01,V2_035,SEM-FFE7DFAAFAF2AC61,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,medio,TPL_01,true,170,34,1,V2_035,0.351087689400,0.351087689400,0.018626302481,1.000000000000,1.000000000000,1.000000000000,1.000000000000
171,CAP-V2_035-TPL_02,V2_035,SEM-FFE7DFAAFAF2AC61,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,medio,TPL_02,false,171,34,2,V2_041,0.353783249855,0.338697671890,-0.015085577965,0.000000000000,1.000000000000,0.500000000000,0.630929753571
172,CAP-V2_035-TPL_03,V2_035,SEM-FFE7DFAAFAF2AC61,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,medio,TPL_03,false,172,34,2,V2_041,0.376228004694,0.367917120457,-0.008310884237,0.000000000000,1.000000000000,0.500000000000,0.630929753571
173,CAP-V2_035-TPL_04,V2_035,SEM-FFE7DFAAFAF2AC61,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,medio,TPL_04,false,173,34,1,V2_035,0.338802844286,0.338802844286,0.031589657068,1.000000000000,1.000000000000,1.000000000000,1.000000000000
174,CAP-V2_035-TPL_05,V2_035,SEM-FFE7DFAAFAF2AC61,ood_palette,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,medio,TPL_05,false,174,34,1,V2_035,0.352111101151,0.352111101151,0.005886137486,1.000000000000,1.000000000000,1.000000000000,1.000000000000
175,CAP-V2_036-TPL_01,V2_036,SEM-A391BDC002181DD1,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,medio,TPL_01,true,175,35,1,V2_036,0.351180762053,0.351180762053,0.027249693871,1.000000000000,1.000000000000,1.000000000000,1.000000000000
176,CAP-V2_036-TPL_02,V2_036,SEM-A391BDC002181DD1,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,medio,TPL_02,false,176,35,1,V2_036,0.351599216461,0.351599216461,0.018219858408,1.000000000000,1.000000000000,1.000000000000,1.000000000000
177,CAP-V2_036-TPL_03,V2_036,SEM-A391BDC002181DD1,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,medio,TPL_03,false,177,35,1,V2_036,0.362075030804,0.362075030804,0.015296638012,1.000000000000,1.000000000000,1.000000000000,1.000000000000
178,CAP-V2_036-TPL_04,V2_036,SEM-A391BDC002181DD1,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,medio,TPL_04,false,178,35,1,V2_036,0.335924863815,0.335924863815,0.035359382629,1.000000000000,1.000000000000,1.000000000000,1.000000000000
179,CAP-V2_036-TPL_05,V2_036,SEM-A391BDC002181DD1,ood_palette,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,medio,TPL_05,false,179,35,1,V2_036,0.355198025703,0.355198025703,0.009992897511,1.000000000000,1.000000000000,1.000000000000,1.000000000000
