query_id,query_index,candidate_id,candidate_position,image_id,semantic_id,split,pattern_id,ambiguity_level,template_id,candidate_role,is_positive,relevance_label,changed_attribute,omitted_attribute,old_value,new_value,hamming_distance,negative_type,is_global_positive_text,is_negative_global_overlap,matching_positive_image_ids,matching_positive_semantic_ids,matching_positive_count,original_palette_id,original_motif,original_orientation,original_composition,original_symmetry,candidate_palette_id,candidate_motif,candidate_orientation,candidate_composition,candidate_symmetry,candidate_text,candidate_sha256
HNQ-V2_010,9,HNC-V2_010-P02,2,V2_010,SEM-7E4D8819AF0D376B,id,bands_vertical,bajo,TPL_01,hard_negative,false,0,motif,symmetry,bandas geométricas,rombos,1,counterfactual_only,false,false,,,0,multicolor_tierra,bandas geométricas,vertical,bandas,repetitiva,multicolor_tierra,rombos,vertical,bandas,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con rombos como motivo principal; orientación vertical; composición en bandas; simetría repetitiva.",3e35bb506f6d03fe96d31a8d886383e121eb4f864493ff2d2458db942283f832
HNQ-V2_010,9,HNC-V2_010-P03,3,V2_010,SEM-7E4D8819AF0D376B,id,bands_vertical,bajo,TPL_01,hard_negative,false,0,orientation,symmetry,vertical,diagonal,1,counterfactual_only,false,false,,,0,multicolor_tierra,bandas geométricas,vertical,bandas,repetitiva,multicolor_tierra,bandas geométricas,diagonal,bandas,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con bandas geométricas como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva.",d57a8c3b02abec6e40546a7f960febb761c367bfb5df6e5f1063067b3a064bad
HNQ-V2_010,9,HNC-V2_010-P04,4,V2_010,SEM-7E4D8819AF0D376B,id,bands_vertical,bajo,TPL_01,hard_negative,false,0,composition,symmetry,bandas,central,1,counterfactual_only,false,false,,,0,multicolor_tierra,bandas geométricas,vertical,bandas,repetitiva,multicolor_tierra,bandas geométricas,vertical,central,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con bandas geométricas como motivo principal; orientación vertical; composición central; simetría repetitiva.",e1d5cdb6644f5691e99f4642a0e9ef5f1e0f21379e9bcd294cd000f71732a249
HNQ-V2_010,9,HNC-V2_010-P05,5,V2_010,SEM-7E4D8819AF0D376B,id,bands_vertical,bajo,TPL_01,hard_negative,false,0,palette_id,symmetry,multicolor_tierra,verde_ocre_crema,1,global_overlap,true,true,V2_033,SEM-5B7B82044BDAE8EB,1,multicolor_tierra,bandas geométricas,vertical,bandas,repetitiva,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,"Patrón geométrico sintético con paleta verde, ocre y crema; con bandas geométricas como motivo principal; orientación vertical; composición en bandas; simetría repetitiva.",4efc5614dbfbf2c48a2cc7f23b125eee642aef36ccadad100adfb2ac507c51da
HNQ-V2_011,10,HNC-V2_011-P01,1,V2_011,SEM-E6BF74678BDAC828,id,diamonds_central,medio,TPL_01,hard_negative,false,0,composition,palette_id,central,modular,1,counterfactual_only,false,false,,,0,rojo_negro_crema,rombos,diagonal,central,bilateral,rojo_negro_crema,rombos,diagonal,modular,bilateral,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con rombos como motivo principal; orientación diagonal; composición modular; simetría bilateral.",172f0b8e2a257f53d9b2c1071b50df6998b971173a0c3a48cfb05072cbcfd4aa
HNQ-V2_011,10,HNC-V2_011-P02,2,V2_011,SEM-E6BF74678BDAC828,id,diamonds_central,medio,TPL_01,hard_negative,false,0,symmetry,palette_id,bilateral,asimétrica,1,counterfactual_only,false,false,,,0,rojo_negro_crema,rombos,diagonal,central,bilateral,rojo_negro_crema,rombos,diagonal,central,asimétrica,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con rombos como motivo principal; orientación diagonal; composición central; simetría asimétrica.",2e3768439223133c0b27d5442cee21173d2e8a6fd713886d9e0d26f2048f5e2d
HNQ-V2_011,10,HNC-V2_011-P03,3,V2_011,SEM-E6BF74678BDAC828,id,diamonds_central,medio,TPL_01,hard_negative,false,0,motif,palette_id,rombos,grecas escalonadas,1,counterfactual_only,false,false,,,0,rojo_negro_crema,rombos,diagonal,central,bilateral,rojo_negro_crema,grecas escalonadas,diagonal,central,bilateral,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con grecas escalonadas como motivo principal; orientación diagonal; composición central; simetría bilateral.",12423614d3f8b0594054da4a7e41cadfbacd3949903f7eec16b22951571a9a18
HNQ-V2_011,10,HNC-V2_011-P04,4,V2_011,SEM-E6BF74678BDAC828,id,diamonds_central,medio,TPL_01,positive,true,1,,palette_id,,,0,not_applicable,true,false,V2_011,SEM-E6BF74678BDAC828,1,rojo_negro_crema,rombos,diagonal,central,bilateral,rojo_negro_crema,rombos,diagonal,central,bilateral,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con rombos como motivo principal; orientación diagonal; composición central; simetría bilateral.",29338237967537da3689364f3169596aedc00c3a8a184a85595cee1119f65c68
HNQ-V2_011,10,HNC-V2_011-P05,5,V2_011,SEM-E6BF74678BDAC828,id,diamonds_central,medio,TPL_01,hard_negative,false,0,orientation,palette_id,diagonal,bidireccional,1,counterfactual_only,false,false,,,0,rojo_negro_crema,rombos,diagonal,central,bilateral,rojo_negro_crema,rombos,bidireccional,central,bilateral,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con rombos como motivo principal; orientación bidireccional; composición central; simetría bilateral.",8925882b23143884a0f328f7122863846582619f226b9b4be6ccee6e59d0de07
HNQ-V2_012,11,HNC-V2_012-P01,1,V2_012,SEM-F5F0E5F56F3B9CDD,id,diamonds_central,medio,TPL_01,positive,true,1,,motif,,,0,not_applicable,true,false,V2_012,SEM-F5F0E5F56F3B9CDD,1,azul_crema_marron,rombos,diagonal,central,bilateral,azul_crema_marron,rombos,diagonal,central,bilateral,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con rombos como motivo principal; orientación diagonal; composición central; simetría bilateral.",572278c0c78e7ff7c02f9e58f84e366a259b51561ff49614835ae3746042fb67
HNQ-V2_012,11,HNC-V2_012-P02,2,V2_012,SEM-F5F0E5F56F3B9CDD,id,diamonds_central,medio,TPL_01,hard_negative,false,0,symmetry,motif,bilateral,asimétrica,1,counterfactual_only,false,false,,,0,azul_crema_marron,rombos,diagonal,central,bilateral,azul_crema_marron,rombos,diagonal,central,asimétrica,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con rombos como motivo principal; orientación diagonal; composición central; simetría asimétrica.",83c6759c6c991f9fd52f30b2152472653fc38f9eac29166eba1c82f0e7c104b9
HNQ-V2_012,11,HNC-V2_012-P03,3,V2_012,SEM-F5F0E5F56F3B9CDD,id,diamonds_central,medio,TPL_01,hard_negative,false,0,palette_id,motif,azul_crema_marron,ocre_marron_negro,1,global_overlap,true,true,V2_013,SEM-6C847486A44390D1,1,azul_crema_marron,rombos,diagonal,central,bilateral,ocre_marron_negro,rombos,diagonal,central,bilateral,"Patrón geométrico sintético con paleta ocre, marrón y negro; con rombos como motivo principal; orientación diagonal; composición central; simetría bilateral.",e6be548cdc2a938ccbdc9000d0b0cc2e388a073cc31df760a93448d8219ff40a
HNQ-V2_012,11,HNC-V2_012-P04,4,V2_012,SEM-F5F0E5F56F3B9CDD,id,diamonds_central,medio,TPL_01,hard_negative,false,0,orientation,motif,diagonal,bidireccional,1,counterfactual_only,false,false,,,0,azul_crema_marron,rombos,diagonal,central,bilateral,azul_crema_marron,rombos,bidireccional,central,bilateral,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con rombos como motivo principal; orientación bidireccional; composición central; simetría bilateral.",d0f0acae7524700c85159f72e194e0483118f81c6cf861f590abcc7ca2d8ff9c
HNQ-V2_012,11,HNC-V2_012-P05,5,V2_012,SEM-F5F0E5F56F3B9CDD,id,diamonds_central,medio,TPL_01,hard_negative,false,0,composition,motif,central,modular,1,counterfactual_only,false,false,,,0,azul_crema_marron,rombos,diagonal,central,bilateral,azul_crema_marron,rombos,diagonal,modular,bilateral,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con rombos como motivo principal; orientación diagonal; composición modular; simetría bilateral.",b7a32c671872a18c38b178ae708a2b31c2a58e93b4cd7a8cceb47c1ab53bebe3
HNQ-V2_013,12,HNC-V2_013-P01,1,V2_013,SEM-6C847486A44390D1,id,diamonds_central,medio,TPL_01,hard_negative,false,0,palette_id,orientation,ocre_marron_negro,blanco_negro_gris,1,global_overlap,true,true,V2_014,SEM-B0502F5A4E58AF67,1,ocre_marron_negro,rombos,diagonal,central,bilateral,blanco_negro_gris,rombos,diagonal,central,bilateral,"Patrón geométrico sintético con paleta blanco, negro y gris; con rombos como motivo principal; orientación diagonal; composición central; simetría bilateral.",8f7cf49c5be2ccbbbaaaaccb459d14850ee61d273267d750007b31558b81c913
HNQ-V2_013,12,HNC-V2_013-P02,2,V2_013,SEM-6C847486A44390D1,id,diamonds_central,medio,TPL_01,hard_negative,false,0,motif,orientation,rombos,grecas escalonadas,1,counterfactual_only,false,false,,,0,ocre_marron_negro,rombos,diagonal,central,bilateral,ocre_marron_negro,grecas escalonadas,diagonal,central,bilateral,"Patrón geométrico sintético con paleta ocre, marrón y negro; con grecas escalonadas como motivo principal; orientación diagonal; composición central; simetría bilateral.",abea5c428fd7f8da71dc5332bab077ec9dbf5f3a3690a8fe714f88f6476df066
HNQ-V2_013,12,HNC-V2_013-P03,3,V2_013,SEM-6C847486A44390D1,id,diamonds_central,medio,TPL_01,positive,true,1,,orientation,,,0,not_applicable,true,false,V2_013,SEM-6C847486A44390D1,1,ocre_marron_negro,rombos,diagonal,central,bilateral,ocre_marron_negro,rombos,diagonal,central,bilateral,"Patrón geométrico sintético con paleta ocre, marrón y negro; con rombos como motivo principal; orientación diagonal; composición central; simetría bilateral.",e6be548cdc2a938ccbdc9000d0b0cc2e388a073cc31df760a93448d8219ff40a
HNQ-V2_013,12,HNC-V2_013-P04,4,V2_013,SEM-6C847486A44390D1,id,diamonds_central,medio,TPL_01,hard_negative,false,0,composition,orientation,central,modular,1,counterfactual_only,false,false,,,0,ocre_marron_negro,rombos,diagonal,central,bilateral,ocre_marron_negro,rombos,diagonal,modular,bilateral,"Patrón geométrico sintético con paleta ocre, marrón y negro; con rombos como motivo principal; orientación diagonal; composición modular; simetría bilateral.",6adf0801d6bfc8b62e9388b20365ecda5ba0632d7a407ff14c383a3f30ed5907
HNQ-V2_013,12,HNC-V2_013-P05,5,V2_013,SEM-6C847486A44390D1,id,diamonds_central,medio,TPL_01,hard_negative,false,0,symmetry,orientation,bilateral,asimétrica,1,counterfactual_only,false,false,,,0,ocre_marron_negro,rombos,diagonal,central,bilateral,ocre_marron_negro,rombos,diagonal,central,asimétrica,"Patrón geométrico sintético con paleta ocre, marrón y negro; con rombos como motivo principal; orientación diagonal; composición central; simetría asimétrica.",78a439e9635386104da15b7648447e9572e3f5da2d26d0f2d46f9f66a10fd5b8
HNQ-V2_014,13,HNC-V2_014-P01,1,V2_014,SEM-B0502F5A4E58AF67,id,diamonds_central,medio,TPL_01,hard_negative,false,0,motif,composition,rombos,grecas escalonadas,1,counterfactual_only,false,false,,,0,blanco_negro_gris,rombos,diagonal,central,bilateral,blanco_negro_gris,grecas escalonadas,diagonal,central,bilateral,"Patrón geométrico sintético con paleta blanco, negro y gris; con grecas escalonadas como motivo principal; orientación diagonal; composición central; simetría bilateral.",972e08157b4cf21f02ebdd9c2d716dd68c256b494ef54670693bd325070c49d6
HNQ-V2_014,13,HNC-V2_014-P02,2,V2_014,SEM-B0502F5A4E58AF67,id,diamonds_central,medio,TPL_01,hard_negative,false,0,orientation,composition,diagonal,bidireccional,1,counterfactual_only,false,false,,,0,blanco_negro_gris,rombos,diagonal,central,bilateral,blanco_negro_gris,rombos,bidireccional,central,bilateral,"Patrón geométrico sintético con paleta blanco, negro y gris; con rombos como motivo principal; orientación bidireccional; composición central; simetría bilateral.",41a83cf4d91b456a36bdadcc828168e080bd5f08fee5597a3055c7dc7d5e29f6
HNQ-V2_014,13,HNC-V2_014-P03,3,V2_014,SEM-B0502F5A4E58AF67,id,diamonds_central,medio,TPL_01,hard_negative,false,0,symmetry,composition,bilateral,asimétrica,1,counterfactual_only,false,false,,,0,blanco_negro_gris,rombos,diagonal,central,bilateral,blanco_negro_gris,rombos,diagonal,central,asimétrica,"Patrón geométrico sintético con paleta blanco, negro y gris; con rombos como motivo principal; orientación diagonal; composición central; simetría asimétrica.",e820a238c6a1313bf58a478aa543b40bb8658536c4727151060d87312d0d04a4
HNQ-V2_014,13,HNC-V2_014-P04,4,V2_014,SEM-B0502F5A4E58AF67,id,diamonds_central,medio,TPL_01,hard_negative,false,0,palette_id,composition,blanco_negro_gris,multicolor_tierra,1,global_overlap,true,true,V2_015,SEM-48FFBCDFBB1178FE,1,blanco_negro_gris,rombos,diagonal,central,bilateral,multicolor_tierra,rombos,diagonal,central,bilateral,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con rombos como motivo principal; orientación diagonal; composición central; simetría bilateral.",b2c7408029e43e52b87de220d56014c7726607dfedb300ebc98d2ed48bfdb0c0
HNQ-V2_014,13,HNC-V2_014-P05,5,V2_014,SEM-B0502F5A4E58AF67,id,diamonds_central,medio,TPL_01,positive,true,1,,composition,,,0,not_applicable,true,false,V2_014,SEM-B0502F5A4E58AF67,1,blanco_negro_gris,rombos,diagonal,central,bilateral,blanco_negro_gris,rombos,diagonal,central,bilateral,"Patrón geométrico sintético con paleta blanco, negro y gris; con rombos como motivo principal; orientación diagonal; composición central; simetría bilateral.",8f7cf49c5be2ccbbbaaaaccb459d14850ee61d273267d750007b31558b81c913
HNQ-V2_015,14,HNC-V2_015-P01,1,V2_015,SEM-48FFBCDFBB1178FE,id,diamonds_central,medio,TPL_01,hard_negative,false,0,orientation,symmetry,diagonal,bidireccional,1,counterfactual_only,false,false,,,0,multicolor_tierra,rombos,diagonal,central,bilateral,multicolor_tierra,rombos,bidireccional,central,bilateral,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con rombos como motivo principal; orientación bidireccional; composición central; simetría bilateral.",d616a7ab1e622569c8ac62bbf1bfb45f0b954c2b8ade891d6f2358ed593127ed
HNQ-V2_015,14,HNC-V2_015-P02,2,V2_015,SEM-48FFBCDFBB1178FE,id,diamonds_central,medio,TPL_01,positive,true,1,,symmetry,,,0,not_applicable,true,false,V2_015,SEM-48FFBCDFBB1178FE,1,multicolor_tierra,rombos,diagonal,central,bilateral,multicolor_tierra,rombos,diagonal,central,bilateral,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con rombos como motivo principal; orientación diagonal; composición central; simetría bilateral.",b2c7408029e43e52b87de220d56014c7726607dfedb300ebc98d2ed48bfdb0c0
HNQ-V2_015,14,HNC-V2_015-P03,3,V2_015,SEM-48FFBCDFBB1178FE,id,diamonds_central,medio,TPL_01,hard_negative,false,0,composition,symmetry,central,modular,1,counterfactual_only,false,false,,,0,multicolor_tierra,rombos,diagonal,central,bilateral,multicolor_tierra,rombos,diagonal,modular,bilateral,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con rombos como motivo principal; orientación diagonal; composición modular; simetría bilateral.",5f7a6704d1c46a29b425ab0eceb73b5a4861dcd7b91ac6c8d2d5ebb24753ffa4
HNQ-V2_015,14,HNC-V2_015-P04,4,V2_015,SEM-48FFBCDFBB1178FE,id,diamonds_central,medio,TPL_01,hard_negative,false,0,palette_id,symmetry,multicolor_tierra,verde_ocre_crema,1,global_overlap,true,true,V2_035,SEM-FFE7DFAAFAF2AC61,1,multicolor_tierra,rombos,diagonal,central,bilateral,verde_ocre_crema,rombos,diagonal,central,bilateral,"Patrón geométrico sintético con paleta verde, ocre y crema; con rombos como motivo principal; orientación diagonal; composición central; simetría bilateral.",f5b328ee55d76417a0832dbec1d09000eaddedbb27f019bb621466551e5c21d5
HNQ-V2_015,14,HNC-V2_015-P05,5,V2_015,SEM-48FFBCDFBB1178FE,id,diamonds_central,medio,TPL_01,hard_negative,false,0,motif,symmetry,rombos,grecas escalonadas,1,counterfactual_only,false,false,,,0,multicolor_tierra,rombos,diagonal,central,bilateral,multicolor_tierra,grecas escalonadas,diagonal,central,bilateral,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con grecas escalonadas como motivo principal; orientación diagonal; composición central; simetría bilateral.",a53d27a0f947fa36c71ee5c2ebcf80af5b070b5a20e0b0837d9509e7fdc0baf3
HNQ-V2_016,15,HNC-V2_016-P01,1,V2_016,SEM-1F7D0D80E51AE939,id,grecas_modular,medio,TPL_01,hard_negative,false,0,symmetry,palette_id,repetitiva,bilateral,1,counterfactual_only,false,false,,,0,rojo_negro_crema,grecas escalonadas,horizontal,modular,repetitiva,rojo_negro_crema,grecas escalonadas,horizontal,modular,bilateral,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría bilateral.",24b86bf9498c7832e1fa8eb87fbce3628339d94240cdda09936fb1181666f568
HNQ-V2_016,15,HNC-V2_016-P02,2,V2_016,SEM-1F7D0D80E51AE939,id,grecas_modular,medio,TPL_01,hard_negative,false,0,motif,palette_id,grecas escalonadas,cuadrícula geométrica,1,counterfactual_only,false,false,,,0,rojo_negro_crema,grecas escalonadas,horizontal,modular,repetitiva,rojo_negro_crema,cuadrícula geométrica,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con una cuadrícula geométrica como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",c0f5df2115211c815226e7ad0ca973189d88e4db9189c32e9f0456793aaaeaae
HNQ-V2_016,15,HNC-V2_016-P03,3,V2_016,SEM-1F7D0D80E51AE939,id,grecas_modular,medio,TPL_01,hard_negative,false,0,orientation,palette_id,horizontal,vertical,1,counterfactual_only,false,false,,,0,rojo_negro_crema,grecas escalonadas,horizontal,modular,repetitiva,rojo_negro_crema,grecas escalonadas,vertical,modular,repetitiva,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con grecas escalonadas como motivo principal; orientación vertical; composición modular; simetría repetitiva.",eb08c962aee408391a345c47ff38550e8da527cde5fa1cce6a6ecab321bd78e4
HNQ-V2_016,15,HNC-V2_016-P04,4,V2_016,SEM-1F7D0D80E51AE939,id,grecas_modular,medio,TPL_01,hard_negative,false,0,composition,palette_id,modular,reticular,1,counterfactual_only,false,false,,,0,rojo_negro_crema,grecas escalonadas,horizontal,modular,repetitiva,rojo_negro_crema,grecas escalonadas,horizontal,reticular,repetitiva,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con grecas escalonadas como motivo principal; orientación horizontal; composición reticular; simetría repetitiva.",07f648d99bd698974d6ca0445eaa42c9d5f18af5be4ca3195bf4da545b63f124
HNQ-V2_016,15,HNC-V2_016-P05,5,V2_016,SEM-1F7D0D80E51AE939,id,grecas_modular,medio,TPL_01,positive,true,1,,palette_id,,,0,not_applicable,true,false,V2_016,SEM-1F7D0D80E51AE939,1,rojo_negro_crema,grecas escalonadas,horizontal,modular,repetitiva,rojo_negro_crema,grecas escalonadas,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",5596e7f79a991d55c35de03a66475134cd34012da62e520cdaff3096be423c7a
HNQ-V2_017,16,HNC-V2_017-P01,1,V2_017,SEM-B4047E6372E8425A,id,grecas_modular,medio,TPL_01,hard_negative,false,0,palette_id,motif,azul_crema_marron,ocre_marron_negro,1,global_overlap,true,true,V2_018,SEM-8DD56A09C7883053,1,azul_crema_marron,grecas escalonadas,horizontal,modular,repetitiva,ocre_marron_negro,grecas escalonadas,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta ocre, marrón y negro; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",099dd9e328c60d9a680d9f6c97bd9f87078d4379ed237d0e895cf2b08d01053e
HNQ-V2_017,16,HNC-V2_017-P02,2,V2_017,SEM-B4047E6372E8425A,id,grecas_modular,medio,TPL_01,positive,true,1,,motif,,,0,not_applicable,true,false,V2_017,SEM-B4047E6372E8425A,1,azul_crema_marron,grecas escalonadas,horizontal,modular,repetitiva,azul_crema_marron,grecas escalonadas,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",fade7c455a97e491689c79920bfbee3b56214c5209d5f13cca5f8b15a1e32821
HNQ-V2_017,16,HNC-V2_017-P03,3,V2_017,SEM-B4047E6372E8425A,id,grecas_modular,medio,TPL_01,hard_negative,false,0,orientation,motif,horizontal,vertical,1,counterfactual_only,false,false,,,0,azul_crema_marron,grecas escalonadas,horizontal,modular,repetitiva,azul_crema_marron,grecas escalonadas,vertical,modular,repetitiva,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con grecas escalonadas como motivo principal; orientación vertical; composición modular; simetría repetitiva.",5811d70e370856b0d92b33224dff5a52fc77e5f0a03836d674451d15a400018e
HNQ-V2_017,16,HNC-V2_017-P04,4,V2_017,SEM-B4047E6372E8425A,id,grecas_modular,medio,TPL_01,hard_negative,false,0,composition,motif,modular,reticular,1,counterfactual_only,false,false,,,0,azul_crema_marron,grecas escalonadas,horizontal,modular,repetitiva,azul_crema_marron,grecas escalonadas,horizontal,reticular,repetitiva,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con grecas escalonadas como motivo principal; orientación horizontal; composición reticular; simetría repetitiva.",c7dd6319eaa30cde27487ba90e792370ce775c705c6ea47cbe6a42993fd913f5
HNQ-V2_017,16,HNC-V2_017-P05,5,V2_017,SEM-B4047E6372E8425A,id,grecas_modular,medio,TPL_01,hard_negative,false,0,symmetry,motif,repetitiva,bilateral,1,counterfactual_only,false,false,,,0,azul_crema_marron,grecas escalonadas,horizontal,modular,repetitiva,azul_crema_marron,grecas escalonadas,horizontal,modular,bilateral,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría bilateral.",37d302be4c9c5802094222599d26c53caf54a85f285abca057501e9f78856571
HNQ-V2_018,17,HNC-V2_018-P01,1,V2_018,SEM-8DD56A09C7883053,id,grecas_modular,medio,TPL_01,hard_negative,false,0,motif,orientation,grecas escalonadas,cuadrícula geométrica,1,counterfactual_only,false,false,,,0,ocre_marron_negro,grecas escalonadas,horizontal,modular,repetitiva,ocre_marron_negro,cuadrícula geométrica,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta ocre, marrón y negro; con una cuadrícula geométrica como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",dca561228cf11debaaeee25ae605b6ab5cb242e860a8181809e037daca6f0b6e
HNQ-V2_018,17,HNC-V2_018-P02,2,V2_018,SEM-8DD56A09C7883053,id,grecas_modular,medio,TPL_01,hard_negative,false,0,composition,orientation,modular,reticular,1,counterfactual_only,false,false,,,0,ocre_marron_negro,grecas escalonadas,horizontal,modular,repetitiva,ocre_marron_negro,grecas escalonadas,horizontal,reticular,repetitiva,"Patrón geométrico sintético con paleta ocre, marrón y negro; con grecas escalonadas como motivo principal; orientación horizontal; composición reticular; simetría repetitiva.",9b99313b4c95a3e001b2212e0c8faf3fe31a45d1d2f0c5f2c10dd64716df2d4b
HNQ-V2_018,17,HNC-V2_018-P03,3,V2_018,SEM-8DD56A09C7883053,id,grecas_modular,medio,TPL_01,hard_negative,false,0,symmetry,orientation,repetitiva,bilateral,1,counterfactual_only,false,false,,,0,ocre_marron_negro,grecas escalonadas,horizontal,modular,repetitiva,ocre_marron_negro,grecas escalonadas,horizontal,modular,bilateral,"Patrón geométrico sintético con paleta ocre, marrón y negro; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría bilateral.",c2566f55915b7b88c0d808ea8385b574fadbce2b6a26124a812ab95be54b563e
HNQ-V2_018,17,HNC-V2_018-P04,4,V2_018,SEM-8DD56A09C7883053,id,grecas_modular,medio,TPL_01,positive,true,1,,orientation,,,0,not_applicable,true,false,V2_018,SEM-8DD56A09C7883053,1,ocre_marron_negro,grecas escalonadas,horizontal,modular,repetitiva,ocre_marron_negro,grecas escalonadas,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta ocre, marrón y negro; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",099dd9e328c60d9a680d9f6c97bd9f87078d4379ed237d0e895cf2b08d01053e
HNQ-V2_018,17,HNC-V2_018-P05,5,V2_018,SEM-8DD56A09C7883053,id,grecas_modular,medio,TPL_01,hard_negative,false,0,palette_id,orientation,ocre_marron_negro,blanco_negro_gris,1,global_overlap,true,true,V2_019,SEM-92B4FA22CEDB29E6,1,ocre_marron_negro,grecas escalonadas,horizontal,modular,repetitiva,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta blanco, negro y gris; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",1547af5ac7c093f6d9bed9f051800c9abf2fb827c3a3a562dd934597718b7576
HNQ-V2_019,18,HNC-V2_019-P01,1,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,medio,TPL_01,positive,true,1,,composition,,,0,not_applicable,true,false,V2_019,SEM-92B4FA22CEDB29E6,1,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta blanco, negro y gris; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",1547af5ac7c093f6d9bed9f051800c9abf2fb827c3a3a562dd934597718b7576
HNQ-V2_019,18,HNC-V2_019-P02,2,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,medio,TPL_01,hard_negative,false,0,orientation,composition,horizontal,vertical,1,counterfactual_only,false,false,,,0,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,blanco_negro_gris,grecas escalonadas,vertical,modular,repetitiva,"Patrón geométrico sintético con paleta blanco, negro y gris; con grecas escalonadas como motivo principal; orientación vertical; composición modular; simetría repetitiva.",4e8961ae14f3aa16c1dddd970f675e1f2084621a9319226d94adef23eba0850d
HNQ-V2_019,18,HNC-V2_019-P03,3,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,medio,TPL_01,hard_negative,false,0,symmetry,composition,repetitiva,bilateral,1,counterfactual_only,false,false,,,0,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,blanco_negro_gris,grecas escalonadas,horizontal,modular,bilateral,"Patrón geométrico sintético con paleta blanco, negro y gris; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría bilateral.",5098de933987cd89bad955325a60052e9673fed498595cae09b025856766872b
HNQ-V2_019,18,HNC-V2_019-P04,4,V2_019,SEM-92B4FA22CEDB29E6,id,grecas_modular,medio,TPL_01,hard_negative,false,0,palette_id,composition,blanco_negro_gris,multicolor_tierra,1,global_overlap,true,true,V2_020,SEM-A02450BA65AD4237,1,blanco_negro_gris,grecas escalonadas,horizontal,modular,repetitiva,multicolor_tierra,grecas escalonadas,horizontal,modular,repetitiva,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",de421ad819d5b4d630c12c5d47eac05a817f6eafba5d8063c7db55ab69eb5195
