image_id,semantic_id,structure_id,pattern_id,palette_id,motif,orientation,composition,symmetry,ambiguity_level,split,image_path,file_sha256,pixel_sha256,canonical_caption_id,canonical_caption_text,positive_caption_ids,positive_caption_count,colorless_caption_ids,colorless_caption_count
V2_030,SEM-395AFC2FCA575E5C,STR-7193EBD1DE12399C,mixed_asymmetric,multicolor_tierra,motivos geométricos combinados,mixta,mixta,asimétrica,alto,id,data/v2/images/V2_030.png,761a9578bdda09b24f5c52015765c3e7b3b0cf6e41747ac4431d695f054f4fc0,546661e9a8519213c23d180a2ff5c10676b006608ec6a8f1449d487ed2c5589f,CAP-V2_030-TPL_01,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría asimétrica.",CAP-V2_030-TPL_01|CAP-V2_030-TPL_02|CAP-V2_030-TPL_03|CAP-V2_030-TPL_04|CAP-V2_030-TPL_05,5,SCAP-7193EBD1DE12399C-TPL_01|SCAP-7193EBD1DE12399C-TPL_02|SCAP-7193EBD1DE12399C-TPL_03|SCAP-7193EBD1DE12399C-TPL_04|SCAP-7193EBD1DE12399C-TPL_05,5
V2_031,SEM-5385CECF3CA2ED7C,STR-A3FE31524DCA0243,bands_horizontal,verde_ocre_crema,bandas geométricas,horizontal,bandas,repetitiva,bajo,ood_palette,data/v2/images/V2_031.png,d1fdf8f3a957a3dee786ec4e59e25a50a5f0a006fd042fa1ee5e11fa43ed0bb9,71ee3de7dc9975e2b0a35a212153fe2e8b83415a8bef4e444ab26e531c8ab84a,CAP-V2_031-TPL_01,"Patrón geométrico sintético con paleta verde, ocre y crema; con bandas geométricas como motivo principal; orientación horizontal; composición en bandas; simetría repetitiva.",CAP-V2_031-TPL_01|CAP-V2_031-TPL_02|CAP-V2_031-TPL_03|CAP-V2_031-TPL_04|CAP-V2_031-TPL_05,5,SCAP-A3FE31524DCA0243-TPL_01|SCAP-A3FE31524DCA0243-TPL_02|SCAP-A3FE31524DCA0243-TPL_03|SCAP-A3FE31524DCA0243-TPL_04|SCAP-A3FE31524DCA0243-TPL_05,5
V2_032,SEM-EBDDE1D48F194248,STR-A3FE31524DCA0243,bands_horizontal,morado_gris_rosa,bandas geométricas,horizontal,bandas,repetitiva,bajo,ood_palette,data/v2/images/V2_032.png,2b9342ceeabaa09a4d08648df0ba75992b0fed675ef8e911e35bafdf4bdad67a,43e5d74d3afcf9c361506714db1e24f9463497b37bcc93b0fd48625417bf7ef5,CAP-V2_032-TPL_01,"Patrón geométrico sintético con paleta morado, gris y rosa; con bandas geométricas como motivo principal; orientación horizontal; composición en bandas; simetría repetitiva.",CAP-V2_032-TPL_01|CAP-V2_032-TPL_02|CAP-V2_032-TPL_03|CAP-V2_032-TPL_04|CAP-V2_032-TPL_05,5,SCAP-A3FE31524DCA0243-TPL_01|SCAP-A3FE31524DCA0243-TPL_02|SCAP-A3FE31524DCA0243-TPL_03|SCAP-A3FE31524DCA0243-TPL_04|SCAP-A3FE31524DCA0243-TPL_05,5
V2_033,SEM-5B7B82044BDAE8EB,STR-390DD4719A974C7E,bands_vertical,verde_ocre_crema,bandas geométricas,vertical,bandas,repetitiva,bajo,ood_palette,data/v2/images/V2_033.png,9704db0e26921ad944b6e7df89256a9c89a98caa9de54970e4ca2840f78d55cb,400a5cc59a770f2cca670ffbd4564c61f38220542c29a5adc413547e1887d938,CAP-V2_033-TPL_01,"Patrón geométrico sintético con paleta verde, ocre y crema; con bandas geométricas como motivo principal; orientación vertical; composición en bandas; simetría repetitiva.",CAP-V2_033-TPL_01|CAP-V2_033-TPL_02|CAP-V2_033-TPL_03|CAP-V2_033-TPL_04|CAP-V2_033-TPL_05,5,SCAP-390DD4719A974C7E-TPL_01|SCAP-390DD4719A974C7E-TPL_02|SCAP-390DD4719A974C7E-TPL_03|SCAP-390DD4719A974C7E-TPL_04|SCAP-390DD4719A974C7E-TPL_05,5
V2_034,SEM-E53EDC29A9BA52BC,STR-390DD4719A974C7E,bands_vertical,morado_gris_rosa,bandas geométricas,vertical,bandas,repetitiva,bajo,ood_palette,data/v2/images/V2_034.png,93482e3c6801b8c7db249a65002f0863cc915d2606fdba453330a886918299a1,2fb87df061c4966cea2ed0b74e5ad95cadfc6216f2e07fb0141db2c49cbb4f7f,CAP-V2_034-TPL_01,"Patrón geométrico sintético con paleta morado, gris y rosa; con bandas geométricas como motivo principal; orientación vertical; composición en bandas; simetría repetitiva.",CAP-V2_034-TPL_01|CAP-V2_034-TPL_02|CAP-V2_034-TPL_03|CAP-V2_034-TPL_04|CAP-V2_034-TPL_05,5,SCAP-390DD4719A974C7E-TPL_01|SCAP-390DD4719A974C7E-TPL_02|SCAP-390DD4719A974C7E-TPL_03|SCAP-390DD4719A974C7E-TPL_04|SCAP-390DD4719A974C7E-TPL_05,5
V2_035,SEM-FFE7DFAAFAF2AC61,STR-83B17E3514D80A83,diamonds_central,verde_ocre_crema,rombos,diagonal,central,bilateral,medio,ood_palette,data/v2/images/V2_035.png,a8c2ef449b4c7d05cc60309e4a5659b116643de67ff8b892b056c6905b96eb0b,2bfbb665be7b4f63d3d893669e72bfc165b21fd7afa24872edfe7f2b91dc1b35,CAP-V2_035-TPL_01,"Patrón geométrico sintético con paleta verde, ocre y crema; con rombos como motivo principal; orientación diagonal; composición central; simetría bilateral.",CAP-V2_035-TPL_01|CAP-V2_035-TPL_02|CAP-V2_035-TPL_03|CAP-V2_035-TPL_04|CAP-V2_035-TPL_05,5,SCAP-83B17E3514D80A83-TPL_01|SCAP-83B17E3514D80A83-TPL_02|SCAP-83B17E3514D80A83-TPL_03|SCAP-83B17E3514D80A83-TPL_04|SCAP-83B17E3514D80A83-TPL_05,5
V2_036,SEM-A391BDC002181DD1,STR-83B17E3514D80A83,diamonds_central,morado_gris_rosa,rombos,diagonal,central,bilateral,medio,ood_palette,data/v2/images/V2_036.png,a986b26a4c79acfc8d28f53e478c744790a3523464cd23086fb47e53f4cf0aa3,9196d61ccd2125d08584f0c39e5c6757a7173361802d3b600cd5e63c8f86e95c,CAP-V2_036-TPL_01,"Patrón geométrico sintético con paleta morado, gris y rosa; con rombos como motivo principal; orientación diagonal; composición central; simetría bilateral.",CAP-V2_036-TPL_01|CAP-V2_036-TPL_02|CAP-V2_036-TPL_03|CAP-V2_036-TPL_04|CAP-V2_036-TPL_05,5,SCAP-83B17E3514D80A83-TPL_01|SCAP-83B17E3514D80A83-TPL_02|SCAP-83B17E3514D80A83-TPL_03|SCAP-83B17E3514D80A83-TPL_04|SCAP-83B17E3514D80A83-TPL_05,5
V2_037,SEM-5300F3F8950CB672,STR-32D96D397FD7BD30,grecas_modular,verde_ocre_crema,grecas escalonadas,horizontal,modular,repetitiva,medio,ood_palette,data/v2/images/V2_037.png,fab8498daf27cedb2ebfddf6ba7be297df95a33a84bbe735dd6fd8ff753d7a1f,eea1c1567aebb0c659e46d9553333b9e19659dabd3a5c48c6c029260c4b4be1e,CAP-V2_037-TPL_01,"Patrón geométrico sintético con paleta verde, ocre y crema; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",CAP-V2_037-TPL_01|CAP-V2_037-TPL_02|CAP-V2_037-TPL_03|CAP-V2_037-TPL_04|CAP-V2_037-TPL_05,5,SCAP-32D96D397FD7BD30-TPL_01|SCAP-32D96D397FD7BD30-TPL_02|SCAP-32D96D397FD7BD30-TPL_03|SCAP-32D96D397FD7BD30-TPL_04|SCAP-32D96D397FD7BD30-TPL_05,5
V2_038,SEM-2D499E7E496213F7,STR-32D96D397FD7BD30,grecas_modular,morado_gris_rosa,grecas escalonadas,horizontal,modular,repetitiva,medio,ood_palette,data/v2/images/V2_038.png,41f8d4abbeea4b4a80ae832b5545eab1152bc1e35d7d6d75b24065fd8eb2d98d,8d3022e9a103c0649d652987abe579d862d02a2a7b84f18b9cfb383620bf7595,CAP-V2_038-TPL_01,"Patrón geométrico sintético con paleta morado, gris y rosa; con grecas escalonadas como motivo principal; orientación horizontal; composición modular; simetría repetitiva.",CAP-V2_038-TPL_01|CAP-V2_038-TPL_02|CAP-V2_038-TPL_03|CAP-V2_038-TPL_04|CAP-V2_038-TPL_05,5,SCAP-32D96D397FD7BD30-TPL_01|SCAP-32D96D397FD7BD30-TPL_02|SCAP-32D96D397FD7BD30-TPL_03|SCAP-32D96D397FD7BD30-TPL_04|SCAP-32D96D397FD7BD30-TPL_05,5
V2_039,SEM-99B04CC5A7706E4B,STR-EFDC071AF166C8C3,grid_reticular,verde_ocre_crema,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,ood_palette,data/v2/images/V2_039.png,56cc5ebcf4985fd9bfb67b1cd2a9053717e44b9d28a63af1cd0fecb2926342a6,e7a891b6c50c9646bb49f0f7f25f012535bae13657f1e2298d32a8f9aefe391e,CAP-V2_039-TPL_01,"Patrón geométrico sintético con paleta verde, ocre y crema; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",CAP-V2_039-TPL_01|CAP-V2_039-TPL_02|CAP-V2_039-TPL_03|CAP-V2_039-TPL_04|CAP-V2_039-TPL_05,5,SCAP-EFDC071AF166C8C3-TPL_01|SCAP-EFDC071AF166C8C3-TPL_02|SCAP-EFDC071AF166C8C3-TPL_03|SCAP-EFDC071AF166C8C3-TPL_04|SCAP-EFDC071AF166C8C3-TPL_05,5
V2_040,SEM-55B6A0B004427F80,STR-EFDC071AF166C8C3,grid_reticular,morado_gris_rosa,cuadrícula geométrica,bidireccional,reticular,repetitiva,bajo,ood_palette,data/v2/images/V2_040.png,a6e4df9aa1df984c1b00321f199b744092634ac59180111aff64288bd9c6d5f0,30d02027dd6d0129636818654e48b577aadae8e5514ffc8d06493ff4ee8ab1e2,CAP-V2_040-TPL_01,"Patrón geométrico sintético con paleta morado, gris y rosa; con una cuadrícula geométrica como motivo principal; orientación bidireccional; composición reticular; simetría repetitiva.",CAP-V2_040-TPL_01|CAP-V2_040-TPL_02|CAP-V2_040-TPL_03|CAP-V2_040-TPL_04|CAP-V2_040-TPL_05,5,SCAP-EFDC071AF166C8C3-TPL_01|SCAP-EFDC071AF166C8C3-TPL_02|SCAP-EFDC071AF166C8C3-TPL_03|SCAP-EFDC071AF166C8C3-TPL_04|SCAP-EFDC071AF166C8C3-TPL_05,5
V2_041,SEM-7182256D7B84CB51,STR-7193EBD1DE12399C,mixed_asymmetric,verde_ocre_crema,motivos geométricos combinados,mixta,mixta,asimétrica,alto,ood_palette,data/v2/images/V2_041.png,387a94287c332627ce2df676a8d24aad16520e0e374a224a6dad6830b61513f0,c466f8d384292d266a7a970dfc1921ed32b3c53266a0e207bf7b1bd6ae82b6ea,CAP-V2_041-TPL_01,"Patrón geométrico sintético con paleta verde, ocre y crema; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría asimétrica.",CAP-V2_041-TPL_01|CAP-V2_041-TPL_02|CAP-V2_041-TPL_03|CAP-V2_041-TPL_04|CAP-V2_041-TPL_05,5,SCAP-7193EBD1DE12399C-TPL_01|SCAP-7193EBD1DE12399C-TPL_02|SCAP-7193EBD1DE12399C-TPL_03|SCAP-7193EBD1DE12399C-TPL_04|SCAP-7193EBD1DE12399C-TPL_05,5
V2_042,SEM-E7CF6ADDFBA2B989,STR-7193EBD1DE12399C,mixed_asymmetric,morado_gris_rosa,motivos geométricos combinados,mixta,mixta,asimétrica,alto,ood_palette,data/v2/images/V2_042.png,44194309f1b823f9259c0226f7600aa23a704f227262e3866f2cbea21278cd53,6c03d1e971b6c8b5b79ace716f297a216fa4af34fe7324914a702f640d6724ff,CAP-V2_042-TPL_01,"Patrón geométrico sintético con paleta morado, gris y rosa; con motivos geométricos combinados como motivo principal; orientación mixta; composición mixta; simetría asimétrica.",CAP-V2_042-TPL_01|CAP-V2_042-TPL_02|CAP-V2_042-TPL_03|CAP-V2_042-TPL_04|CAP-V2_042-TPL_05,5,SCAP-7193EBD1DE12399C-TPL_01|SCAP-7193EBD1DE12399C-TPL_02|SCAP-7193EBD1DE12399C-TPL_03|SCAP-7193EBD1DE12399C-TPL_04|SCAP-7193EBD1DE12399C-TPL_05,5
V2_043,SEM-56C4D842DA98D20F,STR-DBE3E9729199A70D,chevrons_diagonal,rojo_negro_crema,chevrones,diagonal,bandas,repetitiva,medio,ood_pattern,data/v2/images/V2_043.png,28abe9a10bb7688219a66cf78ddc89dbcd9a7e8e0fe7943df91f3ffeb04494c5,d2318c44a5353bb709f3ca8e83a95e3d839be246ccc81537333f1197ddd6ff70,CAP-V2_043-TPL_01,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva.",CAP-V2_043-TPL_01|CAP-V2_043-TPL_02|CAP-V2_043-TPL_03|CAP-V2_043-TPL_04|CAP-V2_043-TPL_05,5,SCAP-DBE3E9729199A70D-TPL_01|SCAP-DBE3E9729199A70D-TPL_02|SCAP-DBE3E9729199A70D-TPL_03|SCAP-DBE3E9729199A70D-TPL_04|SCAP-DBE3E9729199A70D-TPL_05,5
V2_044,SEM-14E04EF9E89810AE,STR-DBE3E9729199A70D,chevrons_diagonal,azul_crema_marron,chevrones,diagonal,bandas,repetitiva,medio,ood_pattern,data/v2/images/V2_044.png,595dae6fb2f9f293e58021657268923de4a218b778c4bef1f52cb9d19b2658af,0193fe1cb9b5211de116374518919bfb884c826799c21cfd3f255c9884f3fc39,CAP-V2_044-TPL_01,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva.",CAP-V2_044-TPL_01|CAP-V2_044-TPL_02|CAP-V2_044-TPL_03|CAP-V2_044-TPL_04|CAP-V2_044-TPL_05,5,SCAP-DBE3E9729199A70D-TPL_01|SCAP-DBE3E9729199A70D-TPL_02|SCAP-DBE3E9729199A70D-TPL_03|SCAP-DBE3E9729199A70D-TPL_04|SCAP-DBE3E9729199A70D-TPL_05,5
V2_045,SEM-65762749FD7D9D05,STR-DBE3E9729199A70D,chevrons_diagonal,ocre_marron_negro,chevrones,diagonal,bandas,repetitiva,medio,ood_pattern,data/v2/images/V2_045.png,a37daed9d97f8d68df592805260292ace17ae9ebdf847bd25f4dc6e728049923,51a8379d916102dce368122fc3af27027273677870d3ebf3b6586e5c377debd5,CAP-V2_045-TPL_01,"Patrón geométrico sintético con paleta ocre, marrón y negro; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva.",CAP-V2_045-TPL_01|CAP-V2_045-TPL_02|CAP-V2_045-TPL_03|CAP-V2_045-TPL_04|CAP-V2_045-TPL_05,5,SCAP-DBE3E9729199A70D-TPL_01|SCAP-DBE3E9729199A70D-TPL_02|SCAP-DBE3E9729199A70D-TPL_03|SCAP-DBE3E9729199A70D-TPL_04|SCAP-DBE3E9729199A70D-TPL_05,5
V2_046,SEM-C6432B9E4CDBB5A7,STR-DBE3E9729199A70D,chevrons_diagonal,blanco_negro_gris,chevrones,diagonal,bandas,repetitiva,medio,ood_pattern,data/v2/images/V2_046.png,49398b920eb1052cafbedd055bd5a0b884fb663fdb95afc0bec69b02478b825c,84b9e9366850684908ce24d07a07a097c8aa1304af885cda166a77a3450406e4,CAP-V2_046-TPL_01,"Patrón geométrico sintético con paleta blanco, negro y gris; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva.",CAP-V2_046-TPL_01|CAP-V2_046-TPL_02|CAP-V2_046-TPL_03|CAP-V2_046-TPL_04|CAP-V2_046-TPL_05,5,SCAP-DBE3E9729199A70D-TPL_01|SCAP-DBE3E9729199A70D-TPL_02|SCAP-DBE3E9729199A70D-TPL_03|SCAP-DBE3E9729199A70D-TPL_04|SCAP-DBE3E9729199A70D-TPL_05,5
V2_047,SEM-2FFA4D814BEBCF16,STR-DBE3E9729199A70D,chevrons_diagonal,multicolor_tierra,chevrones,diagonal,bandas,repetitiva,medio,ood_pattern,data/v2/images/V2_047.png,1e9c1bd7171c03d93f29c4b0a940bc54934fd909112231e3528591c8a93fad64,46c3ba7ffe40a505e9befdbd8b7d4c6fd5a5b017af773053d32c3b6e00aa0ecd,CAP-V2_047-TPL_01,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva.",CAP-V2_047-TPL_01|CAP-V2_047-TPL_02|CAP-V2_047-TPL_03|CAP-V2_047-TPL_04|CAP-V2_047-TPL_05,5,SCAP-DBE3E9729199A70D-TPL_01|SCAP-DBE3E9729199A70D-TPL_02|SCAP-DBE3E9729199A70D-TPL_03|SCAP-DBE3E9729199A70D-TPL_04|SCAP-DBE3E9729199A70D-TPL_05,5
V2_048,SEM-EE8AABF8E6A4B9F8,STR-74979A46916B9B50,circles_concentric,rojo_negro_crema,círculos concéntricos,radial,central,radial,bajo,ood_pattern,data/v2/images/V2_048.png,a6b7f6bb924e3cf574c3200a832bad71538185020b455767c0173512fea6ce5f,77e5737448d203c5b125566faeee1c5fc40eba4dd4ef4dedd127cc697b93ef3a,CAP-V2_048-TPL_01,"Patrón geométrico sintético con paleta rojo oscuro, negro y crema; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial.",CAP-V2_048-TPL_01|CAP-V2_048-TPL_02|CAP-V2_048-TPL_03|CAP-V2_048-TPL_04|CAP-V2_048-TPL_05,5,SCAP-74979A46916B9B50-TPL_01|SCAP-74979A46916B9B50-TPL_02|SCAP-74979A46916B9B50-TPL_03|SCAP-74979A46916B9B50-TPL_04|SCAP-74979A46916B9B50-TPL_05,5
V2_049,SEM-6D37CFF774A2170A,STR-74979A46916B9B50,circles_concentric,azul_crema_marron,círculos concéntricos,radial,central,radial,bajo,ood_pattern,data/v2/images/V2_049.png,d504d9036a08a99361e7985fd80707ded0c81904cb42ce1a58d6f530c2d2a8fe,9458f3244aa6152825dc8c2dda0678161f03883120759c719fcd8d0b925c3e15,CAP-V2_049-TPL_01,"Patrón geométrico sintético con paleta azul profundo, crema y marrón; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial.",CAP-V2_049-TPL_01|CAP-V2_049-TPL_02|CAP-V2_049-TPL_03|CAP-V2_049-TPL_04|CAP-V2_049-TPL_05,5,SCAP-74979A46916B9B50-TPL_01|SCAP-74979A46916B9B50-TPL_02|SCAP-74979A46916B9B50-TPL_03|SCAP-74979A46916B9B50-TPL_04|SCAP-74979A46916B9B50-TPL_05,5
V2_050,SEM-FC6C9490A1241F7A,STR-74979A46916B9B50,circles_concentric,ocre_marron_negro,círculos concéntricos,radial,central,radial,bajo,ood_pattern,data/v2/images/V2_050.png,ddffc89fe404125de17c220edf19ce98f7de1ea96a8afe6e9e0a349490a3229b,c7eed7b1738a8eda68502bee6e154087f187cc453f15c9af766c082984110c1c,CAP-V2_050-TPL_01,"Patrón geométrico sintético con paleta ocre, marrón y negro; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial.",CAP-V2_050-TPL_01|CAP-V2_050-TPL_02|CAP-V2_050-TPL_03|CAP-V2_050-TPL_04|CAP-V2_050-TPL_05,5,SCAP-74979A46916B9B50-TPL_01|SCAP-74979A46916B9B50-TPL_02|SCAP-74979A46916B9B50-TPL_03|SCAP-74979A46916B9B50-TPL_04|SCAP-74979A46916B9B50-TPL_05,5
V2_051,SEM-0920FB69B33089FA,STR-74979A46916B9B50,circles_concentric,blanco_negro_gris,círculos concéntricos,radial,central,radial,bajo,ood_pattern,data/v2/images/V2_051.png,a643ca69b61164763fff4b72031e189e8e3fca6c2773578e5ed31cad0620d135,89e41bb0644095cc9e7432aa8df27692377ea887417bcade6d449f5ac3b0c427,CAP-V2_051-TPL_01,"Patrón geométrico sintético con paleta blanco, negro y gris; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial.",CAP-V2_051-TPL_01|CAP-V2_051-TPL_02|CAP-V2_051-TPL_03|CAP-V2_051-TPL_04|CAP-V2_051-TPL_05,5,SCAP-74979A46916B9B50-TPL_01|SCAP-74979A46916B9B50-TPL_02|SCAP-74979A46916B9B50-TPL_03|SCAP-74979A46916B9B50-TPL_04|SCAP-74979A46916B9B50-TPL_05,5
V2_052,SEM-E1BF16D5596893CB,STR-74979A46916B9B50,circles_concentric,multicolor_tierra,círculos concéntricos,radial,central,radial,bajo,ood_pattern,data/v2/images/V2_052.png,fb3b6bac0650137ca014d86ae4d7683993f22862baeb6c76abe076977cc27fc2,f5b067906ccf74d5c0048dfd6263203dbc216d8e8aad3e5753263af2c515474a,CAP-V2_052-TPL_01,"Patrón geométrico sintético con paleta rojo tierra, ocre, verde oscuro y azul profundo; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial.",CAP-V2_052-TPL_01|CAP-V2_052-TPL_02|CAP-V2_052-TPL_03|CAP-V2_052-TPL_04|CAP-V2_052-TPL_05,5,SCAP-74979A46916B9B50-TPL_01|SCAP-74979A46916B9B50-TPL_02|SCAP-74979A46916B9B50-TPL_03|SCAP-74979A46916B9B50-TPL_04|SCAP-74979A46916B9B50-TPL_05,5
V2_053,SEM-20B860903E0F0C0C,STR-DBE3E9729199A70D,chevrons_diagonal,verde_ocre_crema,chevrones,diagonal,bandas,repetitiva,medio,ood_both,data/v2/images/V2_053.png,09a2f27c3446c2f30c8433ec366d755b677e71388a0c60951255d62d0c580d7c,443c00e189e98be873addfb4fa7b9218e467b9cb2228ea0712c8e36026e45c42,CAP-V2_053-TPL_01,"Patrón geométrico sintético con paleta verde, ocre y crema; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva.",CAP-V2_053-TPL_01|CAP-V2_053-TPL_02|CAP-V2_053-TPL_03|CAP-V2_053-TPL_04|CAP-V2_053-TPL_05,5,SCAP-DBE3E9729199A70D-TPL_01|SCAP-DBE3E9729199A70D-TPL_02|SCAP-DBE3E9729199A70D-TPL_03|SCAP-DBE3E9729199A70D-TPL_04|SCAP-DBE3E9729199A70D-TPL_05,5
V2_054,SEM-C4C38215AF96E506,STR-DBE3E9729199A70D,chevrons_diagonal,morado_gris_rosa,chevrones,diagonal,bandas,repetitiva,medio,ood_both,data/v2/images/V2_054.png,bba2d1e8c40f05ca9dfa1a8528d1cf25905210e9e652b39e5cf77a56bc7efaa3,ac5209666da4f49aaf5fece05ac634460df47f9a532796a33db3b407fdd6bfb5,CAP-V2_054-TPL_01,"Patrón geométrico sintético con paleta morado, gris y rosa; con chevrones como motivo principal; orientación diagonal; composición en bandas; simetría repetitiva.",CAP-V2_054-TPL_01|CAP-V2_054-TPL_02|CAP-V2_054-TPL_03|CAP-V2_054-TPL_04|CAP-V2_054-TPL_05,5,SCAP-DBE3E9729199A70D-TPL_01|SCAP-DBE3E9729199A70D-TPL_02|SCAP-DBE3E9729199A70D-TPL_03|SCAP-DBE3E9729199A70D-TPL_04|SCAP-DBE3E9729199A70D-TPL_05,5
V2_055,SEM-B3C4DB2C1AD51CA9,STR-74979A46916B9B50,circles_concentric,verde_ocre_crema,círculos concéntricos,radial,central,radial,bajo,ood_both,data/v2/images/V2_055.png,722cf7b17d655f91dcf5c82e790cc86eab6db4f743f2a23c5ca8f57356f98c42,e97d6dd044f4299780223500ceefc406c0dc21242cc22c23c2a310284e1cb6fd,CAP-V2_055-TPL_01,"Patrón geométrico sintético con paleta verde, ocre y crema; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial.",CAP-V2_055-TPL_01|CAP-V2_055-TPL_02|CAP-V2_055-TPL_03|CAP-V2_055-TPL_04|CAP-V2_055-TPL_05,5,SCAP-74979A46916B9B50-TPL_01|SCAP-74979A46916B9B50-TPL_02|SCAP-74979A46916B9B50-TPL_03|SCAP-74979A46916B9B50-TPL_04|SCAP-74979A46916B9B50-TPL_05,5
V2_056,SEM-1076CAB99B86DF83,STR-74979A46916B9B50,circles_concentric,morado_gris_rosa,círculos concéntricos,radial,central,radial,bajo,ood_both,data/v2/images/V2_056.png,9d6011805310bd9c89c43cbfa9397b52f4f5ac321630d2295f69d4b4bb6e1721,472009cf8a08fbeb6e02dbeb8765cfc6aec1a4dd1f688f90c628e200dc642a27,CAP-V2_056-TPL_01,"Patrón geométrico sintético con paleta morado, gris y rosa; con círculos concéntricos como motivo principal; orientación radial; composición central; simetría radial.",CAP-V2_056-TPL_01|CAP-V2_056-TPL_02|CAP-V2_056-TPL_03|CAP-V2_056-TPL_04|CAP-V2_056-TPL_05,5,SCAP-74979A46916B9B50-TPL_01|SCAP-74979A46916B9B50-TPL_02|SCAP-74979A46916B9B50-TPL_03|SCAP-74979A46916B9B50-TPL_04|SCAP-74979A46916B9B50-TPL_05,5
